id,title,description,long_description,keywords,city,region,country,address,coordinates,date_start,date_end,url
72722049,Fête du Pain,"La Fête du Pain fait son retour pour une 28ème édition, avec pour thème « La Boulangerie, des métiers d’avenir ». La Fête du Pain vise à promouvoir les différents métiers (boulanger, pâtissier, mais …","La Fête du Pain fait son retour pour une 28ème édition, avec pour thème « La Boulangerie, des métiers d’avenir ». La Fête du Pain vise à promouvoir les différents métiers (boulanger, pâtissier, vendeur, tourier, snacking), mais aussi à susciter des vocations et axer sur la formation et le recrutement. La Fête du Pain est un événement national lancé pour la première fois en 1996 à l’initiative de Jean-Pierre Raffarin, Ministre des Petites et Moyennes Entreprises, du Commerce et de l’Artisanat. Elle se tient annuellement. L’objectif : réunir les professionnels et passionnés de bons pain pour rendre hommage aux artisans, à leur investissement quotidien et aux valeurs boulangères. Dans toute la France, de mai à octobre, stands, ateliers de fabrication, dégustations, balades gourmandes, et bien d’autres évènements organisés dans les régions par les groupements professionnels de la boulangerie et les artisans eux-mêmes. À Paris, la Fête du Pain se tiendra du 1er mai au dimanche 11 mai sur le parvis de Notre-Dame-de-Paris, avec le concours national de la meilleure Baguette de tradition française, organisé par la Confédération Nationale de la Boulangerie-Pâtisserie Française, du 6 au 8 mai ! Ces animations visent à promouvoir la boulangerie dans un contexte à la fois convivial et éducatif, offrant à chacun l’opportunité de découvrir les savoir-faire, les métiers et les produits boulangers. En résumé, les Fêtes du Pain incarnent la découverte du patrimoine boulanger de nos belles régions. Démonstrations des équipes Lesaffre sur le thème des Pains du Monde avec la présence de leurs équipes de boulangers Chinois.",,Paris,Île-de-France,FR,Parvis Notre Dame - Place Jean-Paul II,"{'lon': 2.348075, 'lat': 48.853271}",2025-05-11T08:00:00+00:00,2025-05-11T16:30:00+00:00,https://openagenda.com/pci-ile-de-france/events/fete-du-pain-2939366
42383063,La Fête à Neu-Neu,L'entrée est gratuite et manèges et stands payants entre 2 à 5 euros,L'entrée est gratuite et manèges et stands payants entre 2 à 5 euros Des animations festives tous les week-ends jusqu'au dimanche 12 octobre,,Paris,Île-de-France,FR,75016 Paris,"{'lon': 2.25533, 'lat': 48.854928}",2025-08-29T12:00:00+00:00,2025-10-29T22:30:00+00:00,https://openagenda.com/pci-ile-de-france/events/la-fete-a-neu-neu
65045878,DJ 6K & Friends,Fête de la musique 2025,Un dj set by DJ 6K and friends de 17h a 2h Music joué international Line up international,,Paris,Île-de-France,FR,"18 Rue du Boccador, 75008 Paris","{'lon': 2.302386, 'lat': 48.867071}",2025-06-21T14:30:00+00:00,2025-06-22T00:00:00+00:00,https://openagenda.com/fetedelamusique2025/events/dj-6k-and-friends
95697751,Fiesta en Gare,Vincent Rosenblatt et Charles Fréger,"Vincent Rosenblatt Un aperçu de l’exposition « Baile Funk : un cri de liberté » à la maison Folie Wazemmes de Lille 1er août → 15 septembre 2025 Gare du Nord, Paris Les photographies de Vincent Rosenblatt sur les Bailes Funk de Rio de Janeiro (Brésil) sont prises dans les favelas et les périphéries de la ville. Depuis 2005, le photographe documente ces bals à ciel ouvert où l’on danse au rythme du funk carioca (nom que portent les habitants de Rio), « kaléidoscope de rythmes, de rituels, de territoires et d’identités », explique-t-il. « Les funkeiros ont partagé avec moi la responsabilité et le danger de produire des images de lieux ‘interdits’ de représentation, car stigmatisés par une certaine presse et constamment menacés d’interdiction.Ces dernières années, dans un contexte d’interdiction latente des bailes de favelas, une génération de jeunes producteurs a réinventé les nuits de Rio. » Cette exposition en gare du Nord invite à découvrir ces fêtes populaires, manifestes de fierté et de rébellion, et l’un des plus importants moteurs de la production artistique, aujourd’hui, au Brésil. Elle fait écho à l’exposition Baile Funk : un cri de liberté à la maison Folie Wazemmes, à Lille, programmée dans le cadre de Fiesta, 7ème édition de lille3000 et de la Saison Brésil France 2025. Charles Fréger Un aperçu de l’exposition « Charivari » au Musée de Flandre de Cassel 1er août → 15 septembre 2025 Gare Aéroport Charles de Gaulle 2 TGV, Paris Les photographies de Charles Fréger de carnavals organisés entre la Belgique et les Hauts-de-France, l’expriment on ne peut mieux. Il y est question de satires, de renversements et de frictions sociales dans ces figures masquées, costumées et parfois méconnaissables, mais aussi de liens forts entre ces territoires et les traditions carnavalesques. Cette exposition en gare en révèle des images inédites en écho à l’exposition Charivari présentée au Musée de Flandre à Cassel, dans le cadre de lille3000. Extraits de la série Charivari, entamée en 2024, ces portraits appartiennent au nouvel opus du travail que le photographe mène depuis une quinzaine d’années sur les différentes formes de théâtralité dans les sociétés humaines au travers des fêtes et costumes populaires. Wilder Mann, premier opus, portait sur les mascarades hivernales européennes liées aux rites de passage des saisons et de fertilité de la terre. Après avoir réalisé divers projets et ouvrages consacrés aux mascarades au Japon, dans les Amériques et en Inde, Charles Fréger revient depuis un an au territoire européen. Si Wilder Mann met en lumière des pratiques essentiellement rurales, où le costume, fait de paille ou de peau de bête révèle la recherche d’une connexion à l’ordre naturel, c’est le bourg, la ville, sa vie et son ordre social qui sont au centre des mascarades de Charivari.",,Paris,Île-de-France,FR,Paris,"{'lon': 2.348392, 'lat': 48.853495}",2025-08-11T02:30:00+00:00,2025-09-16T21:59:00+00:00,https://openagenda.com/fiesta-lille3000/events/fiesta-en-gares
26562757,"Vibrations latines - salsa, tango, reggaeton!",Fête de la musique 2025,"De 18 à 22h, venez vibrez sur avec nous sur les rythmes d'Amérique latine : salsa, reggaeton, tango, samba, pour un tour d'Amérique latine en musique, à travers la Bolivie, la Colombie, le Brésil, l'Argentine et tant d'autres encore ! Une petite faim ou besoin de sa rafraîchir ? Un traiteur latino vous attend avec des gâteaux de la région ainsi que de délicieuses boissons sans alcool.",,Paris,Île-de-France,FR,40 rue croix des petits champs 75001 Paris,"{'lon': 2.340397, 'lat': 48.864432}",2025-06-21T16:00:00+00:00,2025-06-21T20:00:00+00:00,https://openagenda.com/fetedelamusique2025/events/vibrations-latines
43120897,ACAGL14 fait son show avec Pop In The Rock,Fête de la musique 2025,"Venez vibrer, danser, chanter sur des chansons qui traversent tous les temps reprisent par 4 musiciens fidèlent à ACAGL14 . Ils viendront s'installer avec l'ingénieur son en début d'apres-midi pour commencer le soir. Dans l'intervalle, 2 professeurs de danse viendront en fin d'apres midi, vous faire danser le hip hop et la zumba pour vous mettre dans l'ambiance.",,Paris,Île-de-France,FR,77 AVENUE DU GENERAL LECLERC 75014 PARIS,"{'lon': 2.327291, 'lat': 48.828008}",2025-06-21T15:00:00+00:00,2025-06-21T21:30:00+00:00,https://openagenda.com/fetedelamusique2025/events/acagl14-fait-son-show-avec-pop-in-the-rock
7916238,Concert de musique électronique,Fête de la musique 2025,"KDKOL x Fête de la musique 2025 Le collectif KDKOL célèbre la Fête de la musique en investissant la terrasse d’un restaurant pour une soirée conviviale et vibrante. Au programme : DJ sets, et découvertes sonores, dans un esprit festif et ouvert. Venez danser, écouter, partager. 🎶🔥",,Paris,Île-de-France,FR,48 rue louis blanc 75010,"{'lon': 2.363647, 'lat': 48.88204}",2025-06-21T16:00:00+00:00,2025-06-21T21:59:00+00:00,https://openagenda.com/fetedelamusique2025/events/concert-de-musique-electronique
25587620,Soirée Bonne,Fête de la musique 2025,"La recette à respecter pour passer une « SOIREE BONNE » LA POUR LE SON La partie son est un des piliers de Soirée Bonne. Les timetables variées vous permettront de découvrir des styles et des bpm différents. Tapez du pied et laissez-vous porter ! ECHANGE & PARTAGE Venez « Chakra ouvert ». Soirée bonne c’est l’occasion d’échanger et de partager avec des gens cool : bonnes énergies obligatoires. KIFF NOT BIFF Soirée bonne efforcera de garantir des prix imbattables au bar. Pour kiffer, il faut avoir l’esprit léger ! RESPECT DE SOI & MATURITÉ « Ce n’est pas une compétition » : je m’engage à respecter mes propres limites et à prendre soin de ma santé tout au long de la Soirée Bonne. BIENVEILLANCE & RESPECT Veillez les uns sur les autres. Aucun comportement offensant, discriminatoire ou aggressif n’a sa place dans les Soirée Bonne. Je respecte l’autre, le lieu et le staff. http://soireebonne.fr",,Paris,Île-de-France,FR,"20 rue chappe, 75018 Paris","{'lon': 2.341949, 'lat': 48.885119}",2025-06-21T10:00:00+00:00,2025-06-21T21:59:00+00:00,https://openagenda.com/fetedelamusique2025/events/soiree-bonne
38168053,Rock Around the Years  avec The Cantina & Sticky Flowers,Fête de la musique 2025,"De 18h à 19h30, l'école de musique de THE CANTINA ouvre le bal avec des compos et des covers explorant rock, pop, électro, rap. Le relais est pris à 20h par les vieux briscards de STICKY FLOWERS pour 3 heures de rock pur et dur des 60's à nos jours. À vos décibels !!!!",,Paris,Île-de-France,FR,"7, rue du Général-Blaise, 75011 Paris","{'lon': 2.378333, 'lat': 48.861618}",2025-06-21T16:00:00+00:00,2025-06-21T21:00:00+00:00,https://openagenda.com/fetedelamusique2025/events/rock-around-the-years
62038629,Tambours UBUNTU (France),Fête de la musique 2025,"Résonnances d’Afrique et résonances contemporaines Tambours UBUNTU est un collectif d’artistes panafricains dont l’objectif est de valoriser, à travers l’art sous toutes ses formes, la richesse des cultures et de l’histoire africaines. Le projet puise ses racines dans les traditions – tambours, danses, chants et contes – tout en s’ouvrant aux esthétiques contemporaines : pop, soul, jazz, funk, rap, blues, reggae… L’ambition est de créer du lien et de favoriser une meilleure compréhension interculturelle par le biais de l’expression artistique. Le collectif développe également un volet pédagogique, à travers des ateliers de percussions et de danses traditionnelles africaines, permettant de transmettre le sens, les codes et l’énergie portés par ces musiques ancestrales. Organisé par la Fondation Lucien Paye.",,Paris,Île-de-France,FR,17 boulevard Jourdan 75014 Paris,"{'lon': 2.33872, 'lat': 48.818828}",2025-06-21T15:15:00+00:00,2025-06-21T16:00:00+00:00,https://openagenda.com/fetedelamusique2025/events/tambours-ubuntu-france
76935433,Collectif Maison (France),Fête de la musique 2025,"House parisienne, groove sans artifices Le Collectif Maison réunit des DJs parisiens passionnés de house sous toutes ses formes : deep, funky, minimale ou groovy. De La Poudrière au Carrousel, en passant par Le Désinvolte, ils imposent leur signature sonore avec un mot d’ordre : la vibe avant tout. Ici, pas de paillettes ni de faux-semblants, seulement des basses rondes, des grooves percutants et des platines en fusion jusqu’au petit matin. Leur approche est directe, authentique, et résolument tournée vers le dancefloor. Avec une house exigeante mais accessible, le Collectif Maison joue pour les initiés comme pour les curieux, pour tous ceux qui veulent sentir le sol vibrer.",,Paris,Île-de-France,FR,17 boulevard Jourdan 75014 Paris,"{'lon': 2.33872, 'lat': 48.818828}",2025-06-21T13:00:00+00:00,2025-06-21T14:00:00+00:00,https://openagenda.com/fetedelamusique2025/events/collectif-maison-france
79900113,"Ateliers autour du vivant, de la nature et du jardinage",Participez à des ateliers nature,"Participer à différents ateliers autour du vivant, de la nature et du jardinage dans le square de la Salamandre. Ateliers gratuits à destination des habitants et habitantes des résidences, du quartier et des curieux !","['Atelier', 'Fleurs', 'Ludique', 'Jardinage']",Paris,Île-de-France,FR,50 rue Saint-Blaise 75020 Paris,"{'lon': 2.406643, 'lat': 48.858159}",2025-07-30T13:00:00+00:00,2025-08-27T14:30:00+00:00,https://openagenda.com/jardins-ouverts-2025/events/ateliers-autour-du-jardinage-dans-le-square-de-la-salamandre
43398964,Festival de l'intergénérationnel ✨,"Le 29 avril, rejoignez-nous à Paris pour un événement festif et intergénérationnel, ouvert à toutes et à tous : le festival de l'inter-g ✨","Dans le cadre de la Journée Européenne de la Solidarité Intergénérationnelle et du mouvement Rencontre Entre Générations, venez à cet événement festif et intergénérationnel 🎉 📌 Au programme : ✨ Animations interactives – Des activités ludiques et participatives pour échanger et s’amuser ensemble. 🕺 Générations en piste – Initiation et bal pour faire vibrer toutes les générations sur la piste ! 🎭 Des stands et découvertes – Un espace associatif avec des animations pour explorer et échanger. Un rendez-vous gratuit, ouvert à tous et placé sous le signe du partage et de la créativité ! 💛 👉 Inscris-toi ici ! Organisé par le Service Civique Solidarité Seniors Ile-de-France !","['intergenerationnel', 'festival', 'bal', 'rencontreentregenerations', 'senior', 'engagement', 'servicecivique', 'solidarite', 'rencontre', 'jeune']",Paris,Île-de-France,FR,"10 Rue des Terres au Curé, 75013 Paris","{'lon': 2.372345, 'lat': 48.824061}",2025-04-29T11:00:00+00:00,2025-04-29T16:00:00+00:00,https://openagenda.com/rencontres-entre-generations-2025/events/festival-de-lintergenerationnel
15074514,Salon Post-bac 2025,Salon d'orientation à destination des lycéens en recherche d'information sur les formations après le bac et la procédure Parcoursup.,"Depuis 15 ans le salon Post-bac est le salon d'orientation à destination des lycéens, de leurs parents et de leurs professeurs, co-construit avec le Ministère de l'Education nationale et de la jeunesse, le Ministère de l'Enseignement supérieur et de la recherche, la région académique d'Île-de-France, l'Onisep et la Région Île-de-France. Plus de 600 professionnels renseigneNt et conseillent les lycéens et leurs familles : 25 conférences, atelier CV conseils personnalisés avec 120 PsyEn (sans RDV) espace handicap espace Parcoursup, etc. L' Agence Oriane sera présente avec ses nombreux services : informations sur les aides de la Région : aide au permis, aide à la formation aux métiers en tension, informations en matière d’orientation (avec des tablettes à disposition), offres de services Oriane : stages et alternance, constitution d'un réseau avec des professionnels en poste, entretiens individuels avec les chargés d'information à l'orientation, présentation de LABAZ, l'application des 15-25 ans de la Région, découverte métiers avec des casques de réalité virtuelle, accompagnement à la recherche de formation.",,Paris,Île-de-France,FR,Paris 19ème,"{'lon': 2.382166, 'lat': 48.883003}",2025-01-10T08:00:00+00:00,2025-01-11T17:00:00+00:00,https://openagenda.com/oraccle/events/salon-post-bac-2025
26329693,Marché des producteurs tarnais à Paris,Marché de producteurs tarnais sous le patronage de l'association TARN et PARIS. Deux fermes et un viticulteur viennent vendre leur production dans une boutique éphémère,L'association des tarnais de Paris organise 4 fois par an un marché de producteurs dans une boutique éphémère située 27 rue Montcalm dans le 18e. Deux fermes (qui à elles-deux offrent tous types de viandes mais aussi des saliasons et conserves) et un vigneron du gaillacois viennent faire décourvrir leurs produits aux parisiens et aussi à la diapora tarnaise en Ile-de-France : - 🐮 Ferme CASSAR : www.lafermecassar.fr / ferme.cassar@orange.fr - 🐮 Ferme RAYSSAGUEL : www.rayssaguel.com / contact@rayssaguel.com - 🍷 Domaine de VAISSIERE : www.domaine-de-vaissiere-81.com / andre.vaissiere@orange.fr,"['Marché de producteur', 'Saveur du Tarn', 'ferme Cassar', 'Ferme Rayssaguel', 'Domaine de Vaissière', 'Office du tourisme du Tarn', 'Vignerons de Gaillac', 'Département du Tarn', 'Association des tarnais de Paris']",Paris,Île-de-France,FR,27 rue Montcalm 75018 Paris,"{'lon': 2.337535, 'lat': 48.893052}",2025-06-06T07:00:00+00:00,2025-06-09T18:00:00+00:00,https://openagenda.com/jna2025/events/marche-des-producteurs-tarnais-a-paris-7675008
69834450,Musique de chambre et jazz à l'Hôtel de la Marine,"À l’occasion de la Nuit européenne des musées, l'Hôtel de la Marine accueille le conservatoire Camille Saint-Saëns autour d'un programme musical sur-mesure, entre musique de chambre et jazz, au sein…","À l’occasion de la Nuit européenne des musées, l'Hôtel de la Marine accueille le conservatoire Camille Saint-Saëns autour d'un programme musical sur-mesure, entre musique de chambre et jazz, au sein des salons d'apparat et de l'exposition La couleur parle toutes les langues. Œuvres choisies de la Collection Al Thani .",,Paris,Île-de-France,FR,"2 place de la Concorde, 75008 Paris, France","{'lon': 2.322939, 'lat': 48.866727}",2025-05-17T17:30:00+00:00,2025-05-17T20:00:00+00:00,https://openagenda.com/culture/events/musique-de-chambre-et-jazz-a-lhotel-de-la-marine
22333084,Rencontre avec la commissaire d'exposition – Hélène Cavalié,"À l’occasion de la Nuit des musées, la Galerie des Gobelins propose un moment privilégié avec Hélène Cavalié, commissaire associée de l’exposition Le Dernier Sacre.","À l’occasion de la Nuit des musées, la Galerie des Gobelins propose un moment privilégié avec Hélène Cavalié, commissaire associée de l’exposition Le Dernier Sacre . Elle présentera les coulisses de cette exposition inédite consacrée au sacre de Charles X en 1825, les objets exposés et les défis liés à la reconstitution de cet événement historique spectaculaire. Une belle opportunité pour le public d’échanger en direct avec l’une des actrices clés de cette mise en scène immersive, au croisement de l’Histoire et du patrimoine.",,Paris,Île-de-France,FR,"42 Avenue des Gobelins, 75013 Paris, France","{'lon': 2.352724, 'lat': 48.835095}",2025-05-17T17:00:00+00:00,2025-05-17T20:00:00+00:00,https://openagenda.com/culture/events/rencontre-avec-la-commissaire-dexposition-helene-cavalie
52089496,Rencontre avec Pasquale Mascoli – Les secrets d’un décor royal,"À l’occasion de la Nuit des musées, le décorateur Pasquale Mascoli partage son travail autour de l’exposition Le Dernier Sacre avec le public.","À l’occasion de la Nuit des musées, le décorateur Pasquale Mascoli partage son travail autour de l’exposition Le Dernier Sacre avec le public. L’artiste reviendra sur le processus de création des décors monumentaux qu’il a réalisés spécialement pour l’exposition, inspirés de ceux qui ornaient la cathédrale de Reims lors du sacre de Charles X, en 1825. Spécialiste du trompe-l’œil, habitué de l’Opéra royal de Versailles, Pasquale Mascoli a recréé à l’identique deux arcades peintes selon les techniques de l’époque, à partir des modèles conservés au Mobilier national. Pigments naturels, motifs néoclassiques, monogrammes dorés et grandes toiles de lin posées au sol… Le public est invité à plonger dans les coulisses de ce travail minutieux, entre savoir-faire ancestral et regard d’artiste contemporain.",,Paris,Île-de-France,FR,"42 Avenue des Gobelins, 75013 Paris, France","{'lon': 2.352724, 'lat': 48.835095}",2025-05-17T17:00:00+00:00,2025-05-17T20:00:00+00:00,https://openagenda.com/culture/events/rencontre-avec-pasquale-mascoli-les-secrets-dun-decor-royal
62591758,"« La classe, l’œuvre ! »","Dans le musée de la Monnaie de Paris, partez à la rencontre des élèves de 6e du collège Elsa Triolet (75013) qui réaliseront une médiation d’œuvres dans le cadre de l’opération « La classe, l’œuvre ».","Dans le musée de la Monnaie de Paris, partez à la rencontre des élèves de 6e du collège Elsa Triolet (75013) qui réaliseront une médiation d’œuvres dans le cadre de l’opération « La classe, l’œuvre ».",,Paris,Île-de-France,FR,"11 Quai de Conti, 75006 Paris, France","{'lon': 2.3392, 'lat': 48.856746}",2025-05-17T17:00:00+00:00,2025-05-17T18:30:00+00:00,https://openagenda.com/culture/events/la-classe-loeuvre-1269418
56990188,Visite flash - Trésors de l'église,"L’emblématique église Saint-Martin-Des-Champs regorge de nombreux trésors techniques. Laissez-vous surprendre par cette visite flash mystère, au gré des coups de cœur du médiateur.","L’emblématique église Saint-Martin-Des-Champs regorge de nombreux trésors techniques. Laissez-vous surprendre par cette visite flash mystère, au gré des coups de cœur du médiateur. Rendez-vous dans l’église, rez-de-chaussée Durée : 15 minutes",,Paris,Île-de-France,FR,"60 Rue Réaumur, 75003 Paris, France","{'lon': 2.355422, 'lat': 48.865711}",2025-05-17T16:30:00+00:00,2025-05-17T18:45:00+00:00,https://openagenda.com/culture/events/visite-flash-tresors-de-leglise
54889668,"""Accueillir le sauvage""",Accueillir le sauvage : workshop d'un collectif d'artistes au jardin de La Générale/Paris.,"Accueillir le sauvage : workshop d'un collectif d'artistes au jardin de La Générale/Paris. - 6 et 7 juin: workshop du collectif d'artistes autour les problématiques proposées. - 8 juin: restitution du workshop, exposition et ateliers ouverts au public. Commissariat: Lorentino. En quoi le sauvage est-il présent dans le jardin de La Générale à Paris 14e, et peut-être pris en compte dans une pratique artistique plastique individuelle ou collective ? Depuis plusieurs années, et suite aux nombreux problèmes environnementaux et autres pandémies tel que le H1N1, le COVID… de nombreux humains (le plus souvent des citadins), cherchent à se « reconnecter avec la nature », prônent le retour du/au « sauvage » dans leur vie, voire au « ré-ensauvagement », sans trop savoir de quoi ils parlent, ni même quelles seraient les conséquences en bien ou ne mal d’un tel « retour ». Les artistes n’échappent pas à cette ferveur, et certains sont même les pionniers de certaines expérimentations dans ces domaines. De la communauté de Monte Verità en Suisse au début du XXe siècle, au Prix COAL qui récompensent les artistes les plus écolos du moment, en passant par le Land Art ou certaines performances de J.Beuys, de l’emploie de matériaux issus du recyclage ou bien directement pris dans la nature, les pratiques de Giuseppe Penone, Maurice Chaudière, Ágnes Dénes, Erick Samack, Francis Hallé, Wolfgang Laib, Andy Goldworthy, Gilles Clément, Suzanne Husky, Fabrice Hyber, Otobong Nkanga, Laurent Tixador, Michel Blazy, Lois Weinberger … tous ces artistes montrent combien ces problématiques de rapprocher art, nature, sauvage et écologie traversent les différents courants artistiques contemporains. Aussi, et à notre humble échelle, nous proposons de réfléchir à ces questions et d’y répondre en créant des œuvres/ travaux plastiques selon nos pratiques, lors du week-end des Rendez-vous aux jardins, du 6 au 8 juin 2025, dans le jardin semi-sauvage de La Générale en plein Paris, autour de la problématique suivante : En quoi le sauvage est-il présent dans le jardin de La Générale, et peut-être pris en compte (ou pas) dans des pratiques artistiques plastiques individuelles ou collectives ? . Pistes de réflexion : le sauvage, l’infra sauvage, les « mauvaises herbes ». Définitions : -SAUVAGE : Via l'ancien français salvage , du latin silvaticus (« de forêt, forestier »), devenu * salvatǐcus en bas latin. -NATURE : Le mot nature est attesté en français depuis 1119. Il vient du latin natura, qui désignait « le cours des choses ; le caractère naturel, la constitution, la qualité ; l'univers » et littéralement « naissance ». Le terme vient lui-même du verbe nascor (« naître »), ici au supin. Ce qui est à l’origine, qui n’est pas encore transformé, dénaturé, voire pas encore cultivé. -JARDIN : Probablement issu du gallo-roman (hortus) gardinus, « (jardin) enclos », lui-même issu du francique *gart, *gardo, « clôture ». Lieu découvert, ordinairement clos, le plus souvent attenant à une habitation, dans lequel on cultive des légumes, on plante des fleurs, des arbres, etc. Une maison entourée d'un jardin. Cependant, une autre origine est possible, venue du mot Jannah en arabe, qui signifie Paradis (lieu où se retrouve les morts). Il est présenté la plupart du temps dans les motifs des tapis orientaux sous formes d’arabesques, de motifs floraux ou d’animaux. Il est lui aussi clôt par les limites du tapis (généralement rectangulaire), avec un rapport intérieur (le paradis) /extérieur (le monde réel des tentations). -PAYSAGE : Étendue d’un territoire que l’œil peut embrasser. Contempler, admirer le paysage. Le paysage qui se découvre de ce sommet, du haut de ce bâtiment. Cet édifice ne dépare pas dans le paysage. Paysage riant, luxuriant, enchanteur. Paysage âpre, désolé, sauvage. L'étymologie du terme semble cependant bien établie. Paysage puise sa racine dans le pagus latin, terme signifiant « canton rural » dérivé lui-même du verbe pangere, « ficher en terre une borne ». Pagus peut ainsi être traduit par « petit pays délimité » Cependant, le concept de paysage vient du mot paysan, celui qui habite le lieu et qui le cultive, qui le modèle, qui lui donne sa forme (à son image). Donc, si on suit cette approche, un paysage ne peut-être qu’artificiel, de la main d’un paysan. -MAUVAISE HERBE : De mauvais et de herbe, par opposition à la bonne herbe, celle qui est cultivée. À l’époque classique elle pouvait être nommée ""malherbe"". Donc, naturelle. Aujourd’hui, on parlerait plus de plantes qui n’ont rien à faire dans un jardin potager, car elles n’apportent rien au jardin, elles ne sont pas comestibles, et s’accaparent des ressources nécessaires aux plantes comestibles cultivées, comme l’eau ou le soleil (si elles font de l’ombre à ces dernière), ou si elles utilisent des nutriments qui nuisent aux comestibles. Voici la liste des participants au workshop : Miyuka Schipfer Joseph Bona Anaïs Gall Daniel Jaulmes TImothé Deman Delphine Drouet Kloé N'guyen Rémi Voche Lorentino/commissariat",,Paris,Île-de-France,FR,39 rue Gassendi 75014 Paris,"{'lon': 2.325391, 'lat': 48.832876}",2025-06-08T08:00:00+00:00,2025-06-08T18:00:00+00:00,https://openagenda.com/culture/events/accueillir-le-sauvage
21233665,Jardiner la ville,"Dans le cadre de l'exposition-atelier ""Jardiner la ville"" programmée jusqu’au 21 septembre, l’occasion est offerte à tous de se transformer en jardinier urbain et de construire un quartier, espace et…","Dans le cadre de l'exposition-atelier ""Jardiner la ville"" programmée jusqu’au 21 septembre, l’occasion est offerte à tous de se transformer en jardinier urbain et de construire un quartier, espace bâti et espace vert s’équilibrent. Venez jouer et jardinez la ville de demain !",,Paris,Île-de-France,FR,1 place du Trocadéro et du 11 Novembre 75116 Paris,"{'lon': 2.287142, 'lat': 48.86284}",2025-05-17T17:30:00+00:00,2025-05-17T20:45:00+00:00,https://openagenda.com/culture/events/jardiner-la-ville-4206043
85609912,DJ Set musée de Montmartre X Radio Nova,"À l’occasion de l’édition 2025 de la Nuit européenne des musées, le musée de Montmartre s’associe à Radio Nova pour un événement exceptionnel le samedi 17 mai 2025.","À l’occasion de l’édition 2025 de la Nuit européenne des musées, le musée de Montmartre s’associe à Radio Nova pour un événement exceptionnel le samedi 17 mai 2025. Le temps d’une soirée, le musée de Montmartre vibrera au rythme d’un DJ set imaginé par Radio Nova, hommage contemporain aux grandes voix qui ont marqué l’âme de Montmartre : Dalida, Piaf, Aznavour, Gréco, Mouloudji... Une occasion unique pour célébrer, en musique, l’héritage artistique et l’esprit bohême de ce quartier emblématique. L’événement se tiendra au cœur des jardins du musée de Montmartre, lieu emblématique de la Butte qui conserve et transmet l’histoire de ce quartier mythique. Les visiteurs auront librement accès à l’exposition temporaire consacrée à Maximilien Luce, figure majeure du néo-impressionnisme, ainsi qu’aux collections permanentes du musée. Celles-ci s’enrichissent cette année de deux nouveaux accrochages : l’un est dédié à l’un des plus célèbres chansonniers montmartrois : Aristide Bruant ; l’autre explore la représentation du corps dans les compositions audacieuses de Suzanne Valadon, qui vécut près de vingt ans au 12 rue Cortot, où prend place l’actuel musée de Montmartre. Programme de la soirée • Ouverture des portes à 18h30 • DJ set de Radio Nova de 19h00 à 22h00 • Visite libre du musée et des expositions temporaires • Accès aux Jardins Renoir • Ouverture du café Renoir toute la soirée",,Paris,Île-de-France,FR,"12 Rue Cortot, 75018 Paris, France","{'lon': 2.340626, 'lat': 48.887704}",2025-05-17T16:30:00+00:00,2025-05-17T20:00:00+00:00,https://openagenda.com/culture/events/dj-set-musee-de-montmartre-x-radio-nova
6691375,"""Maddalena morir non puo"" Performance de Léa Chevrier au coeur de l'installation Un Orchestre à soi","Au sein de son installation ""Un orchestre à soi"" sur le thème de l'invisibilisation des femmes compositrices, Léa Chevrier, créatrice sonore, propose une performance de musique électroacoustique de «…","Au sein de son installation ""Un orchestre à soi"" sur le thème de l'invisibilisation des femmes compositrices, Léa Chevrier, créatrice sonore, propose une performance de musique électroacoustique spatialisé autour de « Morir non puo il mio curore », un madrigal écrit par Maddalena Casulana, compositrice italienne de la Renaissance. 20h | 21h",,Paris,Île-de-France,FR,"60 Rue des Francs Bourgeois, 75003 Paris, France","{'lon': 2.357812, 'lat': 48.86045}",2025-05-17T19:00:00+00:00,2025-05-17T19:30:00+00:00,https://openagenda.com/culture/events/maddalena-morir-non-puo-performance-de-lea-chevrier-au-coeur-de-linstallation-un-orchestre-a-soi-2408069
